日期, 市场指数, 组合1, 组合2, 组合3, 组合4, 组合5, 无风险利率,SMB,HML
20121220,2168.35,2210.68,1805.55,1430.16,3890.78,3043.08,0.000106,-0.0044,0.0011
20121221,2153.31,2204.23,1783.69,1420.46,3869.01,3075.45,0.000106,0.0031,0.0011
20121224,2159.05,2200.63,1787.78,1419.81,3826.76,3147.49,0.000107,0.0063,0.0027
20121225,2213.61,2256.86,1812.33,1459.79,3910.04,3229.1,0.000107,-0.0001,0.004
20121226,2219.13,2266.58,1828.35,1464.66,3967.66,3236.52,0.000107,0.0083,-0.0021
20121227,2205.9,2257.47,1812.9,1461.73,3982.45,3222.07,0.000107,-0.0059,-0.0027
20121228,2233.25,2275.35,1829.67,1479.1,4030.25,3250.66,0.000107,0.0002,0.0001
20121231,2269.13,2303.67,1850.28,1499.64,4070.97,3268.42,0.000107,-0.0038,0.0027
20130104,2276.99,2293.99,1858.91,1504.26,4033.98,3190.59,0.000107,-0.001,0.007
20130107,2285.36,2297.03,1856.46,1506.44,4075.22,3246.31,0.000107,0.0136,-0.0054
20130108,2276.07,2281.27,1863.66,1504.12,4152.78,3342.78,0.000107,0.0091,-0.0117
20130109,2275.34,2330.82,1853.4,1497.2,4194.14,3344.29,0.000107,-0.0007,-0.006
20130110,2283.66,2320.36,1860.54,1510.26,4188.86,3366.32,0.000107,0.0043,0.0026
20130111,2243,2266.43,1809.81,1482.05,4117.97,3322.58,0.000107,-0.0016,-0.0031
20130114,2311.74,2324.55,1861.53,1535.39,4232.06,3445.69,0.000107,0.007,-0.0001
20130115,2325.68,2342.28,1886.22,1548.4,4278.76,3501.26,0.000107,0.0101,-0.0057
20130116,2309.5,2333.92,1895.39,1545.69,4294.77,3524.18,0.000107,0.004,-0.0095
20130117,2284.91,2298.35,1868.71,1518.88,4281.29,3529.5,0.000107,-0.0019,0.003
20130118,2317.07,2341.18,1889.23,1543.28,4326.8,3571.52,0.000107,0.0008,0.0046
20130121,2328.22,2385.12,1889.58,1557.31,4263.73,3596.11,0.000106,0.0053,0.0051
20130122,2315.14,2339.96,1869.18,1531.69,4229.92,3530.13,0.000106,-0.003,-0.0007
20130123,2320.91,2336.3,1873.23,1530.23,4248.39,3548.88,0.000106,0.0004,-0.0023
20130124,2302.6,2290.39,1839.25,1510.42,4189.47,3501.99,0.000106,-0.0089,0.0018
20130125,2291.3,2288.09,1846.17,1502.36,4149.72,3591.51,0.000106,0.0012,-0.001
20130128,2346.51,2339.77,1891.54,1540.22,4145.94,3689.78,0.000106,0.0075,0.0079
20130129,2358.98,2364.82,1908.66,1542.62,4140.99,3683.84,0.000106,0.007,-0.0021
20130130,2382.47,2379.78,1903.24,1549.11,4150.6,3667.73,0.000107,-0.0065,0.004
20130131,2385.42,2393.14,1914.01,1545.28,4126.22,3657.2,0.000107,-0.0003,-0.0033
20130201,2419.02,2400.51,1914.03,1558.05,4186.15,3650.45,0.000107,-0.0002,0.0001
20130204,2428.15,2467.52,1934.57,1568.64,4135.95,3564.13,0.000107,-0.0094,0.0059
20130205,2433.13,2490.39,1949.88,1617.13,4263.73,3629.15,0.000107,-0.0053,-0.0003
20130206,2434.48,2467.97,1953.65,1607.38,4264.14,3684.26,0.000107,0.0083,-0.0071
20130207,2418.53,2454.56,1954.04,1610.63,4301.15,3718.76,0.000107,0.0006,-0.0025
20130208,2432.4,2472.2,1971.19,1620.63,4360.25,3808.63,0.000107,0.0019,0.002
20130218,2421.56,2445.35,1943.51,1628.17,4308.31,3818.94,0.000106,0.0141,0.004
20130219,2382.91,2375.12,1892.64,1598.26,4268.74,3810.45,0.000106,0.0045,-0.0031
20130220,2397.18,2402.11,1906.95,1606.69,4367.46,3980.96,0.000106,0.0055,-0.0028
20130221,2325.95,2306.67,1834.3,1550.37,4360.89,3911.11,0.000106,0.0068,-0.0041
20130222,2314.16,2291.93,1839.72,1545.26,4411.25,3863.99,0.000106,0.0014,-0.0057
20130225,2325.82,2302.35,1839.31,1553.51,4387.88,3896.29,0.000106,0.0062,0.0016
20130226,2293.34,2254.81,1802.6,1520.77,4307.3,3888.03,0.000106,0.0044,-0.0015
20130227,2313.22,2274.14,1820.49,1528.76,4263.62,3835.92,0.000106,-0.0032,0.0025
20130228,2365.59,2325.13,1863.87,1570.79,4320.79,3877.02,0.000107,-0.0008,0.0025
20130301,2359.51,2304.71,1865.2,1568.99,4341.31,3964.72,0.000107,0.0127,-0.0065
20130304,2273.4,2201.95,1783.51,1510.15,4320.48,3916.4,0.000107,-0.0002,-0.0099
20130305,2326.31,2222.19,1810.77,1529.14,4430.33,4042.52,0.000107,0.0085,-0.0075
20130306,2347.18,2237.29,1824.54,1549.86,4520.97,4088.72,0.000106,0.0054,0.0043
20130307,2324.29,2267.31,1821.57,1532.77,4511.29,3964.04,0.000106,-0.0041,0.0027
20130308,2318.61,2260.95,1812.82,1522.1,4441.93,3910.98,0.000106,-0.0029,0.0026
20130311,2310.59,2237.62,1804.92,1519.42,4419.24,3937.68,0.000106,0.0036,-0.0023
20130312,2286.61,2223.71,1783.5,1494.88,4364.39,3833.05,0.000106,-0.0152,0.004
20130313,2263.97,2226.54,1776.1,1467.18,4325.51,3810.94,0.000106,0.0021,-0.0063
20130314,2270.28,2247.8,1759.92,1467.83,4317.91,3881.07,0.000106,0.0021,0.0015
20130315,2278.4,2236.26,1750.74,1485.69,4316.02,3905.38,0.000106,-0.0021,0.0027
20130318,2240.02,2192.77,1710.22,1452.84,4292.64,3880.2,0.000106,0.003,0.0024
20130319,2257.43,2212.75,1727.92,1459.66,4273.45,3855.04,0.000106,-0.003,0.007
20130320,2317.37,2255.31,1769.08,1492.56,4377.37,3936.53,0.000106,0.0029,-0.0033
20130321,2324.24,2259.05,1773.7,1496.53,4419.27,3992.1,0.000106,0.0063,-0.0035
20130322,2328.28,2263.87,1774.76,1501.83,4412.65,4011.5,0.000106,-0.0004,0.0011
20130325,2326.72,2255.37,1792.44,1497.67,4405.98,3989.62,0.000106,0.0016,-0.0031
20130326,2297.67,2214.67,1772.35,1474.27,4429.2,4041.94,0.000106,0.0018,-0.0029
20130327,2301.26,2212.96,1772.74,1476.59,4395.01,4079.49,0.000106,0.0034,0.002
20130328,2236.3,2180.86,1730.42,1438.81,4316.97,4055.41,0.000106,-0.0111,0.0023
20130329,2236.62,2172.25,1719.06,1441.96,4264.91,4016.84,0.000106,0.0035,0.0002
20130401,2234.39,2172.79,1711.33,1441.27,4235.93,4047.45,0.000106,0.0072,0.0005
20130402,2227.74,2163.57,1717.24,1439.92,4167.66,3880.63,0.000106,-0.0056,0.0032
20130403,2225.3,2154.19,1712.66,1435.15,4158.6,3872.93,0.000106,-0.0055,-0.0009
20130408,2211.59,2117.34,1705.63,1422.83,4222.79,3949.95,0.000106,0.0068,-0.0062
20130409,2225.78,2131.11,1726.98,1430.71,4185.72,3874.42,0.000106,0.0043,0.004
20130410,2226.13,2150.56,1729.07,1439.06,4213.73,3809.86,0.000106,-0.0069,0.0011
20130411,2219.55,2128.28,1718.22,1432.44,4179.21,3815.48,0.000106,0.0005,0.0032
20130412,2206.78,2112.74,1704.44,1423.52,4212.19,3802.64,0.000106,-0.0033,-0.0011
20130415,2181.94,2056.92,1669.61,1398.94,4161.59,3800.03,0.000106,0.0002,0.0014
20130416,2194.85,2060.4,1673.79,1413.89,4147.78,3817.51,0.000106,0.0021,0.0063
20130417,2193.8,2055.32,1673.51,1413.01,4237.23,3906.43,0.000106,0.005,-0.0059
20130418,2197.6,2051.97,1664.7,1416.21,4210.24,3899.81,0.000106,0.0027,0.0022
20130419,2244.64,2099.64,1707.24,1449.46,4266.8,3966.37,0.000106,0.0006,-0.0008
20130422,2242.17,2092.8,1696.63,1454.41,4220.73,4021.3,0.000106,0.0078,-0.0006
20130423,2184.54,2032.22,1644.08,1411.36,4116.14,3923.26,0.000106,-0.0008,-0.0046
20130424,2218.32,2057.8,1664.49,1433.77,4149.96,4008.68,0.000106,0.0066,-0.0007
20130425,2199.31,2040.11,1643.61,1417.29,4131.09,3983.67,0.000106,-0.0066,0.002
20130426,2177.91,2017.48,1633.52,1398.3,4061.09,3933.19,0.000106,-0.0078,0.0036
20130502,2174.12,1977.19,1611.65,1390.1,4031.68,4000.02,0.000106,0.0078,0.0038
20130503,2205.5,1995.06,1629.26,1410.46,4097.32,4105.73,0.000106,0.0062,0.0007
20130506,2231.17,2024.7,1663.82,1431.51,4162.51,4146.4,0.000106,0.0038,-0.0059
20130507,2235.57,2039.87,1677.23,1438.36,4187.09,4118.78,0.000106,-0.0013,-0.0009
20130508,2246.3,2039.25,1674.6,1448.2,4206.6,4196.98,0.000106,0.0028,-0.0015
20130509,2232.97,2003.16,1661.05,1437.8,4222.35,4161.25,0.000106,0.0061,-0.0063
20130510,2246.83,2024.38,1666.42,1452.78,4229.73,4166.64,0.000106,0.001,0.0002
20130513,2241.92,2017.78,1658.96,1457.64,4222.9,4146.47,0.000106,0.0073,0.001
20130514,2217.01,1991.58,1635.18,1436.89,4162.58,4120.33,0.000106,0.0024,0.0018
20130515,2224.8,1987.71,1632.13,1449.15,4160.77,4203.8,0.000106,0.0066,-0.0042
20130516,2251.81,2013.64,1645.81,1472.22,4200.6,4219.78,0.000106,-0.0046,0.0026
20130517,2282.87,2080.93,1671.95,1503.12,4241.77,4232.78,0.000106,-0.0023,0.0031
20130520,2299.99,2081.74,1685.63,1512.87,4270.22,4091.11,0.000106,0.0097,-0.0012
20130521,2305.11,2085.53,1687.25,1524.23,4236.49,4115.85,0.000106,0.0094,-0.0036
20130522,2302.4,2081.66,1691.57,1518.21,4253.37,4124.73,0.000106,-0.0071,-0.0008
20130523,2275.67,2049.97,1659.42,1505.02,4272.69,4136.69,0.000106,0.0031,-0.0032
20130524,2288.53,2056.58,1671.05,1514.46,4272.68,4203.08,0.000106,0.0081,-0.006
20130527,2293.08,2054.73,1667.31,1514.74,4271.24,4266.44,0.000106,0.0093,-0.0018
20130528,2321.32,2088.93,1690.07,1536.29,4312.85,4298.8,0.000106,-0.0136,0.0033
20130529,2324.02,2075.6,1690.49,1537.83,4326.1,4334.7,0.000106,0.0047,-0.0013
20130530,2317.75,2066.76,1682.17,1535.37,4309.64,4382.15,0.000106,0.0049,-0.0015
20130531,2300.59,2051.64,1667.34,1515.75,4270.47,4375.73,0.000106,0.0027,-0.0002
20130603,2299.25,2065.29,1660.36,1515.97,4293.05,4351.79,0.000106,-0.005,0.0025
20130604,2272.42,2031.41,1631.24,1492.97,4228.34,4264.13,0.000106,-0.0042,0.001
20130605,2270.93,2035.73,1634.2,1487.82,4241.65,4286.81,0.000106,0.0016,-0.0028
20130606,2242.11,2021.56,1613.85,1473.02,4206.22,4194.74,0.000107,-0.0048,0.0016
20130607,2210.9,1979.59,1584.2,1447.74,4125.34,4127.42,0.000125,0.0008,0.0022
20130613,2148.36,1905.65,1519.81,1402.32,4071.59,4067.19,0.000143,-0.0004,-0.0031
20130614,2162.04,1901.86,1524.38,1411.64,4094.68,4184.88,0.000145,0.0104,-0.0046
20130617,2156.22,1887.12,1512.36,1413.29,4086.98,4268.25,0.000146,0.0064,-0.0051
20130618,2159.29,1881.26,1508.79,1416.69,4162.94,4255.99,0.000146,-0.0009,-0.0009
20130619,2143.45,1868.38,1507.87,1410.28,4227.71,4237.48,0.000148,-0.0002,-0.0073
20130620,2084.02,1801.61,1458.93,1364.33,4140.36,4100.85,0.000159,-0.0008,0.0007
20130621,2073.09,1778.02,1449.62,1356.32,4152.99,4099.69,0.000159,-0.0016,0.0014
20130624,1963.23,1665.9,1364.2,1278.86,3986.11,3929.78,0.000157,-0.0058,0.0011
20130625,1959.51,1647.21,1351.5,1275.24,4022.58,3889.57,0.000155,0.0031,0.001
20130626,1951.49,1624.75,1341.82,1275.07,4033.57,4018.49,0.000153,0.017,-0.0087
20130627,1950.01,1600.69,1334.22,1267.94,3985.09,4006.72,0.000152,-0.0117,0.0112
20130628,1979.21,1624.88,1338.05,1276.65,4006.5,3977.46,0.000149,-0.0128,0.0087
20130701,1995.24,1633.68,1340.58,1286.33,4104.69,4109.06,0.000145,0.0052,-0.0018
20130702,2006.56,1631.28,1340.26,1287.41,4213.1,4256.23,0.000143,0.0046,-0.0069
20130703,1994.27,1617.38,1322.9,1274.16,4247.01,4307.48,0.000141,-0.0025,-0.0002
20130704,2006.1,1643.82,1353.35,1288.03,4243.5,4246.27,0.000138,0.0032,-0.0009
20130705,2007.2,1621.29,1373.27,1281.98,4219.62,4195.23,0.000135,-0.001,-0.002
20130708,1958.27,1533.48,1314.64,1231.49,4156.51,4106.74,0.000131,-0.0112,-0.0004
20130709,1965.45,1536.06,1319.04,1234.55,4126.09,4145.56,0.000129,0.0012,0.0058
20130710,2008.13,1595.75,1366.31,1271.65,4199.78,4218.7,0.000129,0.0028,0.0018
20130711,2072.99,1657,1429.55,1322.11,4269.4,4307.86,0.000129,-0.003,0.0009
20130712,2039.49,1617.61,1397.01,1303.66,4255.77,4333.39,0.000129,0.0056,-0.0007
20130715,2059.39,1617.6,1406.05,1320.03,4322.39,4450.35,0.000128,0.0066,-0.0048
20130716,2065.72,1615.37,1408.18,1330.21,4344.42,4497.86,0.000128,0.0096,-0.0008
20130717,2044.92,1603.7,1392.48,1314.27,4228.42,4391.48,0.000128,-0.002,0.0056
20130718,2023.4,1578.92,1372.44,1299.39,4196.5,4371.67,0.000128,0.0099,0.0017
20130719,1992.65,1539.12,1332.88,1273.82,4112.15,4282.19,0.000127,-0.0033,0.0061
20130722,2004.76,1543,1356.01,1276.5,4160.22,4394.37,0.000127,0.0094,-0.0044
20130723,2043.88,1576.36,1398.37,1319.04,4261.13,4482.17,0.000127,0,-0.0008
20130724,2033.33,1560.36,1385.98,1310.97,4275.8,4552.08,0.000128,0.0083,-0.005
20130725,2021.17,1563.32,1377.61,1310.43,4295.1,4480.11,0.000128,-0.008,-0.0021
20130726,2010.85,1550.67,1368.91,1298.47,4246.76,4466.47,0.000128,0.005,0.0023
20130729,1976.31,1511.74,1339.54,1273.46,4166.09,4433.44,0.000128,0.003,0.0009
20130730,1990.06,1528.14,1356.97,1277.06,4161.24,4354.42,0.000128,-0.0026,0.003
20130731,1993.8,1536.5,1356.17,1279.48,4146.44,4332.23,0.000128,0.0024,0.0021
20130801,2029.07,1574.6,1386.03,1307.02,4208.66,4434.55,0.000128,0.0062,-0.0016
20130802,2029.42,1583.61,1386.81,1309.89,4256.81,4424.51,0.000128,0.0026,-0.0017
20130805,2050.48,1598.11,1407.64,1323.21,4348.88,4538.03,0.000128,0.0034,-0.0016
20130806,2060.5,1616.91,1417.37,1323.79,4370.82,4600.78,0.000128,0.0015,-0.0024
20130807,2046.78,1608.7,1412.82,1316.65,4358.1,4511.61,0.000127,-0.0017,-0.0031
20130808,2044.89,1599.84,1415.47,1307.26,4368.67,4569.54,0.000127,0.0042,-0.0009
20130809,2052.24,1621.3,1458.79,1306.24,4382.53,4579.85,0.000127,0.0007,-0.002
20130812,2101.28,1716.27,1512.19,1342.95,4444.4,4563.65,0.000127,-0.0079,0.0023
20130813,2106.16,1706.97,1516.34,1350.89,4408.07,4550.8,0.000127,0.0063,0.003
20130814,2100.14,1693.92,1500.2,1343.84,4377.77,4528.29,0.000127,0.0005,0.0015
20130815,2081.88,1664.81,1490.24,1343.88,4328.22,4380.37,0.000127,0.0029,0.0039
20130816,2068.45,1649.45,1468.46,1328.92,4237.15,4280.81,0.000127,-0.0092,0.0066
20130819,2085.6,1665.91,1502.59,1334.43,4319.35,4356.83,0.000128,0.0101,-0.0046
20130820,2072.59,1643.96,1480.11,1332.22,4304.82,4305.96,0.000128,0.0101,-0.0021
20130821,2072.96,1657.07,1482.79,1330.58,4303.44,4307.02,0.000128,0.0087,-0.0027
20130822,2067.12,1639.68,1471.02,1326.89,4311.25,4350.13,0.000128,0.0031,-0.0011
20130823,2057.46,1626.55,1458.64,1321.19,4297.81,4384.29,0.000128,-0.0015,-0.0039
20130826,2096.47,1657.97,1486.63,1347.67,4360.84,4443.58,0.000128,0.0023,-0.0014
20130827,2103.57,1658.64,1502.33,1362.08,4364.2,4440.81,0.000128,0.0045,-0.0006
20130828,2101.3,1673.12,1525.21,1371.23,4331.98,4309.93,0.000128,-0.0054,0.0034
20130829,2097.23,1648.74,1501.42,1365.29,4319.18,4292.16,0.000128,0.006,0.0026
20130830,2098.38,1626.5,1485.71,1382.54,4296.66,4214.14,0.000128,-0.0112,0.0029
20130902,2098.45,1635,1499.25,1385.83,4288.66,4230.95,0.000128,0.004,0.0008
20130903,2123.11,1656.78,1505.9,1398.7,4360.42,4297.85,0.000128,0.0033,-0.0035
20130904,2127.62,1666.79,1520.13,1399.53,4379.89,4238.5,0.000128,-0.0016,0.0032
20130905,2122.43,1648.81,1496.68,1389.45,4431.87,4246.59,0.000128,0.0046,-0.0014
20130906,2139.99,1662.56,1499.95,1412.77,4416.12,4251.95,0.000128,0.0016,-0.0002
20130909,2212.52,1692.59,1526.03,1443.88,4454.02,4240.73,0.000128,-0.0078,0.0064
20130910,2237.98,1735.77,1546.29,1489.5,4489.61,4203.12,0.000128,-0.007,0.0089
20130911,2241.27,1755.14,1573,1516.23,4513.57,4185.54,0.000128,-0.0134,0.0073
20130912,2255.61,1738.18,1554.93,1523.15,4491.76,4189.48,0.000128,0.002,0.0031
20130913,2236.22,1713.49,1545.97,1511.38,4548.53,4219.13,0.000128,0.0046,-0.0095
20130916,2231.4,1705.01,1532.27,1508.79,4507.77,4270.88,0.000128,0.0051,-0.0012
20130917,2185.56,1672.37,1495.94,1472.16,4427.1,4207.86,0.000128,0.0009,-0.0024
20130918,2191.85,1666.98,1498.78,1473.52,4414.64,4270.32,0.000128,0.0052,0.0018
20130923,2221.04,1684.91,1518.85,1497.96,4486.42,4373.16,0.000128,0.0021,0.0005
20130924,2207.53,1664.46,1502.52,1490.61,4546.58,4363.01,0.000128,0.0029,-0.0029
20130925,2198.51,1649.83,1498.46,1472.72,4558.73,4334.31,0.000128,0.0008,0.0002
20130926,2155.81,1630.89,1475.99,1432.61,4548.27,4432.88,0.000128,-0.0006,-0.0043
20130927,2160.03,1637.97,1479.5,1428.35,4544.38,4499.02,0.000128,-0.0031,0.0006
20130930,2174.66,1640.45,1487.88,1438.17,4609.89,4510.9,0.000128,0.0054,-0.0018
20131008,2198.2,1665.09,1502.3,1462.45,4644.99,4493.68,0.000128,0.0029,0.0023
20131009,2211.77,1672.46,1508.76,1468.11,4723.04,4479.68,0.000128,0.0075,-0.0003
20131010,2190.93,1653.12,1501.1,1455.35,4723.53,4445.91,0.000128,0.0019,-0.0017
20131011,2228.15,1692.54,1522.1,1482.76,4782.33,4514.14,0.000128,0.0014,0.0048
20131014,2237.77,1710.21,1518.4,1514.28,4852.04,4471.19,0.000128,0.004,0.0012
20131015,2233.41,1704.37,1523.56,1503.39,4899.98,4552.02,0.000128,0.0008,-0.007
